POP_ID,WTRSHD_FID,psfstreamID,MatchType,WSD_ID_50K,StreamOrder
50748,6842,5731,4,29782,4
50762,6855,6919,4,29258,3
50766,6855,6116,4,29258,3
50772,6862,6995,4,,4
50774,6862,7330,4,,4
50776,6862,6283,4,,4
50782,6855,6966,1,,3
50786,6855,6138,1,,3
50796,6855,6137,4,,3
50802,6843,6912,4,28957,4
50804,6843,7242,4,28957,4
50804,6843,7577,4,28957,4
50806,6843,6112,4,28957,4
50812,6856,6943,4,,3
50814,6856,7275,4,,3
50814,6856,7593,4,,3
50816,6856,6131,4,,3
50822,6856,6958,4,,3
50824,6856,7292,4,,3
50824,6856,7553,4,,3
50826,6856,6134,4,,3
50832,6844,6967,4,29026,4
50833,6844,6967,4,29026,4
50834,6844,7299,4,29026,4
50834,6844,7557,4,29026,4
50836,6844,6139,4,29026,4
50842,6775,6930,4,28786,5
50844,6775,7261,4,28786,5
50844,6775,7584,4,28786,5
50846,6775,6122,4,28786,5
50848,6775,5723,4,28786,5
50862,6542,6925,1,25198,6
50866,6542,6496,1,25198,6
50868,6542,5720,1,25198,6
50872,6552,6729,1,23318,7
50873,6552,6729,1,23318,7
50874,6552,7280,1,23318,7
50876,6552,6497,1,23318,7
50878,6552,5635,1,23318,7
50879,6552,5635,1,23318,7
50882,6780,6980,1,25631,6
50884,6780,7313,1,25631,6
50884,6780,7563,1,25631,6
50886,6780,6499,1,25631,6
50888,6780,5734,1,25631,6
50892,6788,6899,1,26109,5
50893,6788,6899,1,26109,5
50894,6788,7232,1,26109,5
50894,6788,7572,1,26109,5
50896,6788,6495,1,26109,5
50897,6788,6495,1,26109,5
50898,6788,5716,1,26109,5
50902,6792,6948,4,27007,5
50903,6792,6948,4,27007,5
50904,6792,7283,4,27007,5
50904,6792,7548,4,27007,5
50906,6792,6498,4,27007,5
50908,6792,5727,4,27007,5
50914,6793,7306,4,27758,4
50914,6793,7560,4,27758,4
50922,6794,6955,4,27370,5
50924,6794,7287,4,27370,5
50924,6794,7551,4,27370,5
50926,6794,6262,4,27370,5
50934,6848,7293,1,,4
50934,6848,7554,1,,4
50936,6848,6264,1,,4
50942,6795,6938,4,27856,1
50944,6795,7269,4,27856,1
50944,6795,7591,4,27856,1
50946,6795,6248,4,27856,1
50952,6849,6951,4,27968,4
50954,6849,7284,4,27968,4
50954,6849,7549,4,27968,4
50956,6849,6258,4,27968,4
50957,6849,6258,4,27968,4
50962,6797,6956,4,27616,4
50964,6797,7288,4,27616,4
50964,6797,7552,4,27616,4
50966,6797,6263,4,27616,4
50970,6798,7679,4,26087,6
50972,6798,6942,4,26087,6
50973,6798,6942,4,26087,6
50974,6798,7274,4,26087,6
50974,6798,7592,4,26087,6
50976,6798,6251,4,26087,6
50977,6798,6251,4,26087,6
50978,6798,5725,4,26087,6
50982,6805,6900,1,26516,5
50984,6805,7233,1,26516,5
50984,6805,7573,1,26516,5
50986,6805,6231,1,26516,5
50987,6805,6231,1,26516,5
50988,6805,5717,1,26516,5
50992,6851,6901,4,26849,4
50994,6851,7234,4,26849,4
50994,6851,7574,4,26849,4
50996,6851,6232,4,26849,4
51002,6860,6929,4,28215,5
51003,6860,6929,4,28215,5
51004,6860,7260,4,28215,5
51004,6860,7583,4,28215,5
51006,6860,6246,4,28215,5
51012,6864,6953,4,28323,3
51014,6864,7286,4,28323,3
51014,6864,7550,4,28323,3
51016,6864,6260,4,28323,3
51022,6862,6935,4,27914,4
51024,6862,7266,4,27914,4
51024,6862,7588,4,27914,4
51032,6862,6979,4,,4
51034,6862,7311,4,,4
51034,6862,7562,4,,4
51036,6862,6275,4,,4
51037,6862,6275,4,,4
51040,6858,7690,4,27831,5
51042,6858,6975,4,27831,5
51043,6858,6975,4,27831,5
51044,6858,7308,4,27831,5
51044,6858,7561,4,27831,5
51046,6858,6272,4,27831,5
51052,6859,6990,4,27631,5
51054,6859,7327,4,27631,5
51054,6859,7569,4,27631,5
51056,6859,6278,4,27631,5
51062,6863,6992,4,27587,4
51064,6863,7570,4,27587,4
51066,6863,6280,4,27587,4
51072,6852,6981,4,27208,4
51074,6852,7314,4,27208,4
51076,6852,6276,4,27208,4
51082,14234,6903,4,27073,4
51086,14234,6234,4,27073,4
51092,6806,6946,4,25063,6
51093,6806,6946,4,25063,6
51094,6806,7279,4,25063,6
51096,6806,6253,4,25063,6
51097,6806,6253,4,25063,6
51098,6806,5726,4,25063,6
51102,14166,6915,4,26098,5
51104,14166,7245,4,26098,5
51106,14166,6239,4,26098,5
51112,14213,6994,4,24959,4
51113,14213,6994,4,24959,4
51114,14213,7329,4,24959,4
51116,14213,6282,4,24959,4
51118,14213,5739,4,24959,4
51125,14214,7691,4,26261,4
51127,14214,6952,4,26261,4
51129,14214,7285,4,26261,4
51131,14214,6259,4,26261,4
51137,14215,6959,4,26291,4
51139,14215,7294,4,26291,4
51141,14215,6265,4,26291,4
51147,14185,6922,1,26353,4
51148,14185,6922,1,26353,4
51149,14185,7253,1,26353,4
51151,14185,6244,1,26353,4
51157,14216,6914,4,,4
51159,14216,7244,4,,4
51167,14216,6911,4,,4
51169,14216,7241,4,,4
51171,14216,6238,4,,4
51177,14216,6941,4,26341,4
51179,14216,7273,4,26341,4
51181,14216,6250,4,26341,4
51187,14217,6986,4,,4
51189,14217,7320,4,,4
51207,14216,6934,4,25965,4
51209,14216,7265,4,25965,4
51211,14216,6247,4,25965,4
51217,14216,6954,5,26084,4
51221,14216,6261,4,26084,4
51225,5981,5307,1,17724,1
51226,5981,4198,1,17724,1
51227,5981,4842,1,17724,1
51227,5981,5202,1,17724,1
51228,5981,3969,1,17724,1
51229,5981,4111,1,17724,1
51231,6023,4199,4,17980,4
51232,6023,4843,4,17980,4
51232,6023,5203,4,17980,4
51233,6023,3970,4,17980,4
51236,6024,4468,1,17527,4
51237,6024,4844,1,17527,4
51237,6024,5204,1,17527,4
51238,6024,4027,1,17527,4
51240,5986,5308,1,16840,6
51241,5986,4469,1,16840,6
51242,5986,4845,1,16840,6
51242,5986,5205,1,16840,6
51243,5986,4028,1,16840,6
51244,5986,4112,1,16840,6
51252,12941,6571,4,34566,3
51256,12941,5927,4,34566,3
51262,12949,6556,4,,3
51264,12949,7127,4,,3
51266,12949,5905,4,,3
51272,12940,6654,4,34613,4
51274,12940,7194,4,34613,4
51274,12940,7519,4,34613,4
51276,12940,6019,4,34613,4
51282,12949,6650,4,34643,3
51286,12949,6013,4,34643,3
51292,12939,6631,4,34685,4
51294,12939,7176,4,34685,4
51294,12939,7500,4,34685,4
51296,12939,5973,4,34685,4
51298,12939,5619,4,34685,4
51302,12938,6602,4,34727,4
51306,12938,5936,4,34727,4
51312,12938,6569,4,34729,4
51314,12938,7457,4,34729,4
51316,12938,5925,4,34729,4
51322,12938,6565,4,,4
51326,12938,5921,4,,4
51332,12948,6634,4,,3
51336,12948,5977,4,,3
51342,12948,6642,4,,3
51346,12948,5995,4,,3
51352,12948,6614,4,34688,3
51354,12948,7167,4,34688,3
51354,12948,7488,4,34688,3
51356,12948,5952,4,34688,3
51358,12948,5615,4,34688,3
51362,12936,6625,1,34833,5
51364,12936,7173,1,34833,5
51364,12936,7495,1,34833,5
51366,12936,5965,1,34833,5
51368,12936,5618,1,34833,5
51372,12948,6549,4,34865,3
51376,12948,5897,4,34865,3
51382,12931,6598,1,34959,4
51384,12931,7157,1,34959,4
51384,12931,7476,1,34959,4
51386,12931,6038,1,34959,4
51388,12931,5612,1,34959,4
51392,12947,6552,4,,3
51402,12930,6579,4,35013,4
51404,12930,7145,4,35013,4
51406,12930,5885,4,35013,4
51412,12923,6578,1,35075,6
51414,12923,7143,1,35075,6
51414,12923,7465,1,35075,6
51416,12923,5880,1,35075,6
51418,12923,5611,1,35075,6
51422,12946,6572,4,35072,2
51432,12922,6612,1,35232,3
51434,12922,7166,1,35232,3
51436,12922,5949,1,35232,3
51438,12922,5614,1,35232,3
51442,12921,6557,1,35271,4
51446,12921,5906,1,35271,4
51448,12921,5604,5,35271,4
51452,12945,6593,4,,2
51456,12945,6034,4,,2
51462,12945,6555,4,,2
51466,12945,5904,4,,2
51472,12945,6575,4,,2
51474,12945,7461,4,,2
51476,12945,5932,4,,2
51482,12945,6607,4,35354,2
51486,12945,5940,4,35354,2
51488,12945,5607,5,35354,2
51492,12918,6564,4,35691,3
51496,12918,5919,4,35691,3
51502,12945,6553,4,35865,2
51506,12945,5900,4,35865,2
51512,2606,6611,4,35755,7
51514,2606,7165,4,35755,7
51514,2606,7486,4,35755,7
51516,2606,5948,4,35755,7
51518,2606,5630,4,35755,7
51519,2606,5608,4,35755,7
51522,2607,6584,4,36040,4
51526,2607,5893,4,36040,4
51528,2607,5606,4,36040,4
51532,2605,6586,4,,3
51552,2628,6649,4,,2
51556,2628,6012,4,,2
51562,2604,6560,4,35769,2
51564,2604,7450,4,35769,2
51566,2604,5913,4,35769,2
51572,2627,6648,4,,3
51576,2627,6003,4,,3
51582,2603,6587,4,36186,3
51584,2603,7149,4,36186,3
51586,2603,6024,4,36186,3
51592,2627,6639,4,36203,3
51596,2627,5990,4,36203,3
51601,6429,4417,4,11268,7
51605,12789,4491,4,23970,8
51606,12789,4145,4,23970,8
51610,12790,,6,,8
51611,12790,4146,4,,8
51612,12790,4847,4,,8
51612,12790,4931,4,,8
51613,12790,3703,4,,8
51614,12790,4046,4,,8
51615,12721,4492,4,24480,6
51616,12721,4147,4,24480,6
51617,12721,4848,4,24480,6
51617,12721,4932,4,24480,6
51618,12721,3704,4,24480,6
51619,12721,4047,4,24480,6
51620,12727,4493,4,24121,5
51621,12727,4148,4,24121,5
51622,12727,4849,4,24121,5
51622,12727,4933,4,24121,5
51623,12727,3705,4,24121,5
51624,12727,4048,4,24121,5
51625,12789,4494,4,24185,8
51626,12789,4149,4,24185,8
51628,12789,3706,4,24185,8
51630,12729,4495,4,24555,7
51631,12729,4150,4,24555,7
51632,12729,4850,4,24555,7
51632,12729,4934,4,24555,7
51633,12729,3707,4,24555,7
51634,12729,4049,4,24555,7
51635,12759,,6,,3
51636,12759,4151,4,,3
51637,12759,4851,4,,3
51637,12759,4935,4,,3
51638,12759,3708,4,,3
51639,12759,4050,4,,3
51640,12789,4496,4,23715,8
51641,12789,4152,4,23715,8
51642,12789,4852,5,23715,8
51642,12789,4936,5,23715,8
51643,12789,3709,5,23715,8
51644,12789,4051,4,23715,8
51645,12789,4497,4,23816,8
51646,12789,4153,4,23816,8
51647,12789,4853,4,23816,8
51647,12789,4937,4,23816,8
51649,12789,4052,4,23816,8
51650,12794,4498,4,23674,7
51651,12794,4154,4,23674,7
51652,12794,4854,4,23674,7
51652,12794,4938,4,23674,7
51653,12794,3710,4,23674,7
51654,12794,4053,4,23674,7
51655,12782,4499,4,23440,6
51656,12782,4155,4,23440,6
51657,12782,4855,4,23440,6
51657,12782,4939,5,23440,6
51659,12782,4054,4,23440,6
51660,12796,5251,5,23325,6
51661,12796,4156,1,23325,6
51662,12796,4856,1,23325,6
51662,12796,4940,1,23325,6
51663,12796,3711,1,23325,6
51664,12796,4055,1,23325,6
51665,12797,5252,4,23807,6
51666,12797,4157,4,23807,6
51667,12797,4857,4,23807,6
51667,12797,4941,4,23807,6
51668,12797,3712,4,23807,6
51669,12797,4056,4,23807,6
51670,12358,5253,5,23342,5
51671,12358,4158,1,23342,5
51672,12358,4858,1,23342,5
51672,12358,4942,1,23342,5
51673,12358,3713,1,23342,5
51674,12358,4057,1,23342,5
51675,12358,5254,4,23387,5
51676,12358,4159,4,23387,5
51677,12358,4859,4,23387,5
51677,12358,4943,4,23387,5
51678,12358,3714,4,23387,5
51681,12359,4160,4,23513,5
51682,12359,4860,4,23513,5
51682,12359,4944,4,23513,5
51683,12359,3715,4,23513,5
51685,12361,5255,4,23710,4
51686,12361,4161,4,23710,4
51687,12361,4861,4,23710,4
51687,12361,4945,4,23710,4
51688,12361,3716,4,23710,4
51691,12363,4162,4,24083,4
51692,12363,4731,4,24083,4
51692,12363,5108,4,24083,4
51693,12363,3717,4,24083,4
51694,12363,4073,4,24083,4
51697,12364,4732,6,24182,4
51698,12364,3718,6,24182,4
51700,12407,4530,4,,2
51701,12407,4362,4,,2
51702,12407,4733,4,,2
51702,12407,5109,4,,2
51703,12407,3764,4,,2
51705,12368,4529,4,,4
51706,12368,4363,4,,4
51707,12368,5110,4,,4
51710,12369,4546,4,23899,5
51711,12369,4364,4,23899,5
51712,12369,4734,4,23899,5
51712,12369,5111,4,23899,5
51713,12369,3765,4,23899,5
51714,12369,4074,4,23899,5
51717,12409,4735,4,23875,3
51717,12409,5112,4,23875,3
51718,12409,3766,4,23875,3
51720,12374,4558,4,23651,5
51721,12374,4365,4,23651,5
51722,12374,4736,4,23651,5
51722,12374,5113,4,23651,5
51723,12374,3767,4,23651,5
51726,12375,4366,4,23584,5
51727,12375,4737,4,23584,5
51727,12375,5114,4,23584,5
51728,12375,3768,4,23584,5
51730,12380,5309,4,23185,5
51731,12380,4471,4,23185,5
51732,12380,4862,4,23185,5
51732,12380,5207,4,23185,5
51733,12380,3769,4,23185,5
51735,12383,5310,4,22849,6
51736,12383,4472,4,22849,6
51737,12383,4863,4,22849,6
51737,12383,5208,4,22849,6
51738,12383,3770,4,22849,6
51739,12383,4113,4,22849,6
51742,12394,4864,1,21797,4
51742,12394,5209,5,21797,4
51743,12394,3771,1,21797,4
51745,12843,5311,4,23556,3
51746,12843,4185,4,23556,3
51747,12843,4865,4,23556,3
51747,12843,4946,4,23556,3
51748,12843,3797,4,23556,3
51750,12809,5312,1,23297,6
51751,12809,4186,1,23297,6
51752,12809,4866,1,23297,6
51752,12809,4947,1,23297,6
51753,12809,3798,1,23297,6
51754,12809,4060,1,23297,6
51756,12817,4187,1,22383,6
51757,12817,4867,1,22383,6
51757,12817,4948,1,22383,6
51758,12817,3799,1,22383,6
51759,12817,4061,1,22383,6
51762,856,4868,4,,3
51762,856,4949,4,,3
51763,856,3800,4,,3
51767,849,4188,4,20946,7
51769,849,4869,4,20946,7
51769,849,4950,4,20946,7
51771,849,,5,20946,7
51773,849,4062,4,20946,7
51775,807,5314,5,21447,7
51776,807,4189,4,21447,7
51777,807,4870,4,21447,7
51777,807,4951,4,21447,7
51778,807,3820,4,21447,7
51779,807,4063,5,21447,7
51780,235,5315,4,21048,7
51781,235,4190,4,21048,7
51782,235,4952,4,21048,7
51784,235,4064,4,21048,7
51786,12135,4191,4,20016,5
51787,12135,4871,4,20016,5
51787,12135,4953,4,20016,5
51788,12135,3801,4,20016,5
51791,12140,4192,5,20953,4
51792,12140,4872,4,20953,4
51792,12140,4954,4,20953,4
51793,12140,3802,4,20953,4
51795,12141,5316,1,20857,5
51796,12141,4193,1,20857,5
51797,12141,4873,1,20857,5
51797,12141,4955,1,20857,5
51798,12141,3803,1,20857,5
51802,12161,4874,4,20060,4
51802,12161,4956,5,20060,4
51803,12161,3804,4,20060,4
51805,7962,5317,1,,8
51806,7962,4194,1,,8
51807,7962,4875,1,,8
51807,7962,4957,1,,8
51808,7962,3805,1,,8
51809,7962,4065,1,,8
51812,6377,5210,4,,3
51813,6377,3806,4,,3
51815,6288,4509,4,17285,6
51816,6288,4473,4,17285,6
51817,6288,4876,4,17285,6
51817,6288,5211,4,17285,6
51818,6288,3807,4,17285,6
51819,6288,4114,4,17285,6
51820,11759,5318,1,18925,6
51821,11759,4474,1,18925,6
51822,11759,4877,1,18925,6
51822,11759,5212,1,18925,6
51823,11759,3808,1,18925,6
51824,11759,4115,5,18925,6
51826,11764,4475,1,19891,4
51827,11764,4878,1,19891,4
51827,11764,5213,1,19891,4
51828,11764,3809,1,19891,4
51831,11765,4476,4,20036,4
51832,11765,4879,4,20036,4
51832,11765,5214,4,20036,4
51833,11765,3810,4,20036,4
51835,11806,5319,4,,3
51836,11806,4477,4,,3
51837,11806,4880,4,,3
51837,11806,5215,4,,3
51838,11806,3811,4,,3
51840,11773,5320,4,20850,3
51841,11773,4478,4,20850,3
51842,11773,4881,4,20850,3
51842,11773,5216,4,20850,3
51843,11773,3772,4,20850,3
51845,11774,5321,4,,5
51846,11774,4479,4,,5
51847,11774,4882,4,,5
51847,11774,5217,4,,5
51848,11774,3773,4,,5
51850,11776,5322,4,20999,4
51851,11776,4480,4,20999,4
51852,11776,4883,4,20999,4
51852,11776,5218,4,20999,4
51853,11776,3774,4,20999,4
51854,11776,4116,4,20999,4
51855,11811,5323,4,21359,3
51856,11811,4481,4,21359,3
51857,11811,4884,4,21359,3
51857,11811,5219,4,21359,3
51858,11811,3775,4,21359,3
51860,11811,5324,4,21177,3
51861,11811,4482,4,21177,3
51862,11811,4885,4,21177,3
51862,11811,5220,4,21177,3
51863,11811,3776,4,21177,3
51865,11812,5381,5,22203,4
51866,11812,4367,4,22203,4
51867,11812,4738,4,22203,4
51867,11812,5115,4,22203,4
51868,11812,3777,4,22203,4
51872,11813,4739,4,21919,4
51872,11813,5116,4,21919,4
51873,11813,3778,4,21919,4
51875,11787,5382,4,21455,5
51876,11787,4368,4,21455,5
51877,11787,4740,4,21455,5
51877,11787,5117,4,21455,5
51878,11787,3779,4,21455,5
51882,11815,5221,4,20773,4
51883,11815,3780,4,20773,4
51885,11788,5325,4,20269,4
51886,11788,4483,4,20269,4
51887,11788,4886,4,20269,4
51887,11788,5222,4,20269,4
51888,11788,3781,4,20269,4
51891,11816,4484,4,20334,4
51892,11816,4887,4,20334,4
51892,11816,5223,4,20334,4
51893,11816,3782,4,20334,4
51895,11816,5326,4,20100,4
51896,11816,4485,4,20100,4
51897,11816,4888,4,20100,4
51897,11816,5224,4,20100,4
51898,11816,3783,4,20100,4
51903,11818,3784,4,21212,3
51905,11826,5383,4,,4
51906,11826,4369,4,,4
51907,11826,4741,4,,4
51907,11826,5118,4,,4
51908,11826,3785,4,,4
51911,11819,4370,4,,4
51912,11819,4742,4,,4
51912,11819,5119,4,,4
51913,11819,3786,4,,4
51915,11797,4512,4,19341,5
51916,11797,4371,4,19341,5
51917,11797,4889,4,19341,5
51917,11797,5225,4,19341,5
51918,11797,3787,4,19341,5
51925,11821,5386,4,20458,4
51926,11821,4373,4,20458,4
51927,11821,4744,4,20458,4
51927,11821,5121,4,20458,4
51928,11821,3789,4,20458,4
51931,11821,4374,2,,4
51932,11821,4745,2,,4
51932,11821,5122,2,,4
51933,11821,3947,2,,4
51935,11800,4571,1,21363,4
51936,11800,4375,1,21363,4
51937,11800,4746,1,21363,4
51937,11800,5123,1,21363,4
51938,11800,3948,1,21363,4
51951,11822,4378,4,21310,4
51952,11822,4748,4,21310,4
51952,11822,5126,4,21310,4
51953,11822,3951,4,21310,4
51956,11822,4379,4,,4
51957,11822,4749,4,,4
51957,11822,5127,4,,4
51958,11822,3952,4,,4
51960,11823,5387,4,21077,4
51961,11823,4380,4,21077,4
51962,11823,4750,4,21077,4
51962,11823,5128,4,21077,4
51963,11823,3953,4,21077,4
51966,11823,4381,4,20510,4
51967,11823,4751,4,20510,4
51967,11823,5129,4,20510,4
51968,11823,3954,4,20510,4
51970,849,5388,4,20184,7
51971,11824,4382,4,20184,4
51972,11824,4752,4,20184,4
51972,11824,5130,4,20184,4
51973,11824,3955,4,20184,4
51975,11803,5327,1,19090,6
51976,11803,4200,1,19090,6
51977,11803,4890,1,19090,6
51977,11803,5226,1,19090,6
51978,11803,3971,1,19090,6
51980,6309,4508,1,18826,5
51981,6309,4201,1,18826,5
51982,6309,4891,1,18826,5
51982,6309,5227,1,18826,5
51983,6309,3972,1,18826,5
51984,6309,4117,1,18826,5
51985,6378,5328,1,19064,4
51986,6378,4202,1,19064,4
51987,6378,4892,1,19064,4
51987,6378,5228,1,19064,4
51988,6378,3973,1,19064,4
51990,6378,5329,2,18810,4
51991,6378,4203,2,18810,4
51992,6378,4893,2,18810,4
51992,6378,5229,2,18810,4
51993,6378,3974,2,18810,4
51996,6312,4204,4,18653,1
51997,6312,4894,4,18653,1
51997,6312,5230,4,18653,1
51998,6312,3975,4,18653,1
52000,6313,5330,5,18545,5
52001,6313,4205,4,18545,5
52002,6313,4895,4,18545,5
52002,6313,5231,4,18545,5
52003,6313,3976,4,18545,5
52004,6313,4075,4,18545,5
52005,6314,5331,1,17730,5
52006,6314,4206,1,17730,5
52007,6314,4896,1,17730,5
52007,6314,5232,1,17730,5
52008,6314,3977,1,17730,5
52009,6314,4076,1,17730,5
52010,6020,5332,4,,4
52011,6020,4207,4,,4
52012,6020,4897,4,,4
52012,6020,5233,4,,4
52013,6020,3978,4,,4
52015,5979,5333,1,18423,5
52016,5979,4208,1,18423,5
52017,5979,4898,1,18423,5
52017,5979,5234,1,18423,5
52018,5979,3979,1,18423,5
52019,5979,4077,1,18423,5
52022,2468,6632,4,,2
52026,2468,5974,4,,2
52032,2435,6644,1,33952,4
52034,2435,7188,1,33952,4
52034,2435,7512,1,33952,4
52036,2435,5998,1,33952,4
52038,2435,5621,5,33952,4
52042,2434,6583,4,34150,3
52046,2434,5892,4,34150,3
52052,12942,6645,4,34357,5
52054,12942,7189,4,34357,5
52054,12942,7513,4,34357,5
52056,12942,5999,4,34357,5
52058,12942,5622,4,34357,5
52062,12915,,6,34156,2
52072,1935,6529,4,35970,4
52076,1935,6392,4,35970,4
52090,1942,7685,4,35080,1
52092,1942,6524,4,35080,1
52098,1942,5799,4,35080,1
52102,1942,,5,35080,1
52108,1942,,5,35080,1
52118,1942,,5,35080,1
52130,1936,7697,4,35860,5
52132,1936,6532,4,35860,5
52136,1936,6420,4,35860,5
52138,1936,5811,4,35860,5
52141,1937,6539,4,36043,4
52145,1938,7682,4,35262,4
52147,1938,6508,4,35262,4
52151,1938,6461,4,35262,4
52153,1938,5743,4,35262,4
52155,1938,7666,4,35262,4
52157,1938,6509,4,35262,4
52159,1938,7350,5,35262,4
52161,1938,6462,4,35262,4
52163,1938,5744,4,35262,4
52165,1938,7683,4,,4
52167,1938,6511,4,,4
52180,1943,7681,4,,5
52182,1943,6500,4,,5
52190,1980,7914,4,,4
52192,1980,6548,4,,4
52196,1980,6492,4,,4
52200,1946,7903,4,35168,5
52202,1946,6542,4,35168,5
52206,1946,6475,4,35168,5
52208,1946,5787,4,35168,5
52210,1947,7905,4,35131,5
52212,1947,6543,4,35131,5
52214,1947,7412,4,35131,5
52214,1947,7604,4,35131,5
52216,1947,6477,4,35131,5
52218,1947,5789,4,35131,5
52222,1948,6545,4,35268,5
52224,1948,7415,4,35268,5
52226,1948,6489,4,35268,5
52228,1948,5794,4,35268,5
52232,1948,6505,4,34979,5
52236,1948,6304,4,34979,5
52246,1994,6413,4,,3
52266,1994,6335,4,,3
52286,1994,6303,4,,3
52292,1994,6540,4,,3
52296,1994,6468,4,,3
52298,1994,5784,4,,3
52302,1994,6514,5,35407,3
52306,1994,6357,4,35407,3
52310,1949,7818,1,34585,6
52312,1949,6503,1,34585,6
52314,1949,7340,1,34585,6
52314,1949,7615,1,34585,6
52316,1949,6296,1,34585,6
52318,1949,5762,1,34585,6
52320,1950,7910,4,34872,5
52322,1950,6544,4,34872,5
52324,1950,7414,4,34872,5
52324,1950,7607,4,34872,5
52326,1950,6484,4,34872,5
52328,1950,5792,4,34872,5
52330,1952,7840,1,34907,4
52332,1952,6513,1,34907,4
52334,1952,7353,1,34907,4
52334,1952,7626,1,34907,4
52336,1952,6319,1,34907,4
52338,1952,5750,1,34907,4
52342,1984,6502,4,,4
52346,1984,6293,4,,4
52352,2627,6622,4,,3
52356,2627,5962,4,,3
52361,6417,4418,4,,3
52365,6429,5334,4,10784,7
52366,6429,4419,4,10784,7
52367,6429,4899,4,10784,7
52367,6429,5235,4,10784,7
52368,6429,4030,4,10784,7
52369,6429,4118,4,10784,7
52370,6429,5335,4,10733,7
52371,6429,4420,4,10733,7
52372,6429,4900,4,10733,7
52372,6429,5236,4,10733,7
52373,6429,4031,4,10733,7
52374,6429,4119,4,10733,7
52378,6423,4032,4,11193,6
52379,6423,4120,4,11193,6
52384,6424,4121,4,11262,5
52385,6430,5336,4,,6
52388,6430,4033,4,,6
52393,6430,4034,4,10978,6
52395,6396,5337,4,11907,7
52396,6396,4421,4,11907,7
52397,6396,4901,4,11907,7
52397,6396,5237,4,11907,7
52398,6396,4035,4,11907,7
52399,6396,4122,5,11907,7
52401,6396,4422,4,,7
52406,6460,4423,4,12191,2
52407,6460,5238,4,12191,2
52410,6435,5338,1,11964,5
52411,6435,4424,1,11964,5
52412,6435,4902,1,11964,5
52412,6435,5239,1,11964,5
52413,6435,4036,1,11964,5
52414,6435,4123,1,11964,5
52415,6437,5339,5,12400,4
52416,6437,4425,4,12400,4
52417,6437,4903,4,12400,4
52417,6437,5240,4,12400,4
52418,6437,4037,4,12400,4
52420,6442,5340,5,12113,6
52421,6442,4426,4,12113,6
52422,6442,4904,4,12113,6
52422,6442,5241,4,12113,6
52423,6442,4038,4,12113,6
52424,6442,4124,4,12113,6
52425,6447,5341,4,12796,5
52426,6447,4427,4,12796,5
52427,6447,4905,4,12796,5
52427,6447,5242,4,12796,5
52428,6447,4039,4,12796,5
52429,6447,4125,4,12796,5
52431,6459,4428,4,14052,4
52432,6459,4906,4,14052,4
52432,6459,5243,4,14052,4
52433,6459,4040,4,14052,4
52435,6452,4510,4,13618,5
52436,6452,4383,4,13618,5
52437,6452,4907,4,13618,5
52437,6452,5244,4,13618,5
52438,6452,4041,4,13618,5
52439,6452,4078,4,13618,5
52440,7273,4503,1,13415,5
52441,7273,4384,1,13415,5
52442,7273,4908,1,13415,5
52442,7273,5245,1,13415,5
52443,7273,4042,1,13415,5
52444,7273,4079,1,13415,5
52445,7276,5342,4,14583,5
52446,7276,4486,4,14583,5
52447,7276,4753,4,14583,5
52447,7276,5131,4,14583,5
52448,7276,3956,4,14583,5
52449,7276,4080,4,14583,5
52450,7287,5343,4,14834,4
52451,7287,4487,4,14834,4
52452,7287,4754,4,14834,4
52452,7287,5132,4,14834,4
52453,7287,3957,4,14834,4
52456,7278,4385,4,15588,4
52457,7278,4755,4,15588,4
52457,7278,5133,4,15588,4
52458,7278,3958,4,15588,4
52461,7288,,6,15768,4
52465,7279,5344,4,14961,4
52466,7279,4387,4,14961,4
52467,7279,4757,4,14961,4
52467,7279,5135,4,14961,4
52468,7279,3960,4,14961,4
52475,7284,4533,4,13743,4
52476,7284,4389,4,13743,4
52477,7284,4758,4,13743,4
52477,7284,5137,4,13743,4
52478,7284,3961,4,13743,4
52482,7291,4759,4,,3
52482,7291,5138,4,,3
52483,7291,3962,4,,3
52487,7291,4760,4,,3
52487,7291,5139,4,,3
52488,7291,3963,4,,3
52495,7285,5346,4,12513,4
52496,7285,4392,4,12513,4
52497,7285,4761,4,12513,4
52497,7285,5140,4,12513,4
52498,7285,3965,4,12513,4
52499,7285,4081,4,12513,4
52501,7293,4393,4,,3
52502,7293,2547,4,,3
52502,7293,2622,4,,3
52503,7293,3135,4,,3
52506,7286,3161,4,12188,4
52507,7286,2541,4,12188,4
52507,7286,2621,4,12188,4
52508,7286,3134,4,12188,4
52512,12303,6855,4,27290,5
52513,12303,6855,4,27290,5
52514,12303,7319,4,27290,5
52514,12303,7543,4,27290,5
52516,12303,6166,4,27290,5
52520,12296,7700,4,27194,5
52522,12296,6840,4,27194,5
